URL,Outlinks
https://www.cpp.edu/jobs/working-at-cpp.shtml,"['https://www.cpp.edu/eoda-hr/departments/strategic-learning/index.shtml', 'https://my.cpp.edu', 'https://www.cpp.edu/jobs/index.shtml#openpositions', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/inclusive-excellence/index.shtml', 'https://www.cpp.edu/news/content/2025/04/join-us-for-cal-poly-pomona-day-at-the-la-county-fair/index.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://www.cpp.edu/news/content/2023/10/cal-poly-pomona-to-celebrate-first-generation-week-2023/index.shtml', 'https://www.cpp.edu/jobs/working-at-cpp.shtml', 'https://www.cpp.edu/news/content/2023/06/music-director-of-gay-mens-chorus-of-la-joins-cpp-music-faculty/index.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/news/content/2025/04/college-of-engineering-hall-of-famer-to-receive-honorary-doctorate/index.shtml', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/jobs/contact.shtml', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/engineering/coe-magazine/2022-coemag/winny-dong-her-way.shtml', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/news/content/2025/04/graduating-doctoral-student-helps-restore-the-monumental-legacy-of-mlk-on-campus/index.shtml', 'https://broncomag.cpp.edu/article/a-seat-at-the-table/', 'https://www.cpp.edu/jobs/index.shtml', 'https://www.cpp.edu/eoda-hr/departments/eeo/employee-affinity-and-resource-groups.shtml', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/aboutcpp/calpolypomona-overview/mission-and-values.shtml', 'https://www.cpp.edu/jobs/top-20.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/eoda-hr/departments/strategic-learning/edc/index.shtml', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/news/content/2025/05/bronco-community-invited-to-review-draft-eir-related-to-campus-master-plan/index.shtml', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/tree/index.shtml']"
https://www.cpp.edu/jobs/contact.shtml,"['https://my.cpp.edu', 'https://www.foundation.cpp.edu/es/employment.aspx', 'https://www.cpp.edu/jobs/index.shtml#openpositions', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://asi.cpp.edu/about-us/the-corporation/employment/', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://www.cpp.edu/faculty-affairs/about-us/fa-directory.shtml', 'https://www.cpp.edu/jobs/working-at-cpp.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/jobs/contact.shtml', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/eoda-hr/contact/index.shtml', 'https://www.cpp.edu/jobs/index.shtml', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/jobs/index.shtml#CPPCarousel,"['https://my.cpp.edu', 'https://www.foundation.cpp.edu/es/employment.aspx', 'https://www.cpp.edu/jobs/index.shtml#openpositions', 'https://careers.cpp.edu/en-us/listing/', 'https://careercenter.cpp.edu/', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://careers.cpp.edu/en-us/filter/?search-keyword=&work-type=instructional%20faculty%20–%20tenured%2ftenure-track&work-type=non-instructional%20faculty%20(coach%2fcounselor%2flibrarian)&job-mail-subscribe-privacy=agree', 'https://asi.cpp.edu/about-us/the-corporation/employment/', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://www.cpp.edu/jobs/working-at-cpp.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/jobs/contact.shtml', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/jobs/index.shtml', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/jobs/index.shtml#CPPCarousel', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/equal-opportunity.shtml#main,"['https://my.cpp.edu', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/equal-opportunity.shtml#main', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/website-feedback.shtml#main,"['https://my.cpp.edu', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/website-feedback.shtml#main', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/#main,"['https://careercenter.cpp.edu/', 'https://www.cpp.edu/campus-life/index.shtml      ', 'https://www.cpp.edu/academics/', 'https://www.cpp.edu/collins/', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/ceis/', 'https://www.cpp.edu/programs/index.shtml?college=Engineering      ', 'https://www.cpp.edu/student-affairs', 'https://www.cpp.edu/#main', 'http://www.cpp.edu/president/', 'https://www.cpp.edu/programs/index.shtml?college=Business%20Administration      ', 'https://www.cpp.edu/annual-security-report.shtml', 'https://www.cpp.edu/cba/', 'https://www.cpp.edu/programs/index.shtml      ', 'https://www.cpp.edu/class/', 'https://www.cpp.edu/jobs/index.shtml', 'https://www.cpp.edu/equal-opportunity.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/ssep/uss-home.shtml', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/aboutcpp/polyx.shtml      ', 'https://www.cpp.edu/apply/index.shtml      ', 'https://www.cpp.edu/accessibility.shtml', 'http://www.cpp.edu/admin-affairs/index.shtml', 'https://www.cpp.edu/stratcomm/media-relations.shtml', 'https://www.cpp.edu/em/', 'https://www.cpp.edu/giving/index.shtml', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/studentparents/', 'https://www.cpp.edu/${url}', 'https://www.cpp.edu/news/content/2023/09/elevating-students-cpp-is-top-polytechnic-for-value-economic-mobility-in-new-rankings/index.shtml      ', 'https://www.cpp.edu/programs/index.shtml?college=Education%20and%20Integrative%20Studies      ', 'https://www.cpp.edu/engineering/', 'http://www.cpp.edu/student-affairs/index.shtml', 'https://www.cpp.edu/programs/index.shtml?programType=Master', 'https://www.cpp.edu/housing/futureresidents/apply-to-uhs.shtml', 'https://www.cpp.edu/academic-manual', 'https://www.cpp.edu/cba/graduate-business-programs/', 'https://www.cpp.edu/philanthropy/', 'https://www.cpp.edu/financial-aid/index.shtml', 'https://www.cpp.edu/programs/index.shtml?college=Environmental%20Design      ', 'https://www.cpp.edu/campus-safety-plan.shtml', 'https://www.cpp.edu/aboutcpp/why-cpp/well-ranked.shtml      ', 'https://www.cpp.edu/alpha-index/index.shtml', 'https://www.cpp.edu/commencement/', 'https://applicant.cpp.edu/', 'https://www.cpp.edu/cpge/', 'https://apps.cpp.edu/bronco411/search/', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'http://www.cpp.edu/academic-affairs/index.shtml', 'https://www.cpp.edu/events/', 'https://www.cpp.edu/library/index.shtml', 'https://www.cpp.edu/programs/index.shtml?college=Letters,%20Arts,%20and%20Social%20Sciences      ', 'https://www.cpp.edu/aboutcpp/become-by-doing.shtml      ', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/programs/index.shtml', 'https://www.cpp.edu/agri/', 'https://www.cpp.edu/news/content/2025/05/bronco-community-invited-to-review-draft-eir-related-to-campus-master-plan/index.shtml', 'https://polycentric.cpp.edu', 'https://www.cpp.edu/programs/index.shtml?programType=Bachelor', 'https://www.cpp.edu/student-affairs/topics/diversity.shtml      ', 'https://my.cpp.edu', 'https://www.cpp.edu/programs/index.shtml?college=Agriculture      ', 'https://www.cpp.edu/sci/', 'https://catalog.cpp.edu/', 'https://www.cpp.edu/news/content/2025/04/join-us-for-cal-poly-pomona-day-at-the-la-county-fair/index.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/family/', 'https://maps.cpp.edu/', 'https://www.cpp.edu/studentsuccess/oss/fye/index.shtml      ', 'https://www.cpp.edu/env/', 'https://www.cpp.edu/news/content/2025/04/college-of-engineering-hall-of-famer-to-receive-honorary-doctorate/index.shtml', 'https://www.cpp.edu/openhouse/', 'https://www.cpp.edu/campus-life/index.shtml', 'http://asi.cpp.edu/', 'http://www.cpp.edu/it/index.shtml', 'https://www.cpp.edu/news/content/2025/04/graduating-doctoral-student-helps-restore-the-monumental-legacy-of-mlk-on-campus/index.shtml', 'https://www.cpp.edu/admissions/index.shtml', 'https://www.cpp.edu/officeofequity/index.shtml', 'https://www.cpp.edu/aboutcpp/visitor-information/attractions.shtml', 'https://www.cpp.edu/programs/index.shtml?college=The%20Collins%20College%20of%20Hospitality%20Management      ', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/programs/index.shtml?college=Science      ', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/student-affairs/topics/diversity.shtml']"
https://www.cpp.edu/file-viewers.shtml#main,"['https://my.cpp.edu', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/file-viewers.shtml#main']"
https://www.cpp.edu/student-affairs/resources-immigration.shtml,"['https://my.cpp.edu', 'https://www.cpp.edu/student-affairs/sa-staff/travel-request.shtml', 'https://www.cpp.edu/student-affairs/dsa/leadership.shtml', 'https://www.cpp.edu/student-affairs/topics/health.shtml', 'https://www.cpp.edu/student-affairs/resources-immigration.shtml', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/ssep/uss-home.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/student-affairs/dsa/aboutus.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://www.cpp.edu/student-affairs/topics/safety.shtml', 'https://maps.cpp.edu/', 'https://www.cpp.edu/student-affairs/sa-staff/hr.shtml', 'https://www.cpp.edu/student-affairs/dsa/contact-us.shtml', 'https://www.cpp.edu/student-affairs/sa-staff/volunteers.shtml', 'https://www.cpp.edu/student-affairs/topics/policies.shtml', 'https://www.cpp.edu/student-affairs/sa-staff/ade.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/student-affairs/resources-immigration.shtml#main', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/caps/', 'https://www.cpp.edu/student-affairs/index.shtml', 'https://www.cpp.edu/student-affairs/dsa/new-hires.shtml', 'https://www.cpp.edu/student-affairs/topics/meet-sa-leaders.shtml', 'https://www.cpp.edu/student-affairs/topics/support.shtml', 'https://www.cpp.edu/student-affairs/sa-staff/vprequest.shtml', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/student-affairs/sa-staff/pro-dev.shtml', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/student-affairs/topics/involvement.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/student-affairs/sa-staff/awards.shtml', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/broncoscarecenter/', 'https://www.cpp.edu/student-affairs/dsa/org-chart.shtml', 'https://www.cpp.edu/student-affairs/topics/diversity.shtml', 'https://www.cpp.edu/student-affairs/sa-staff/dsabudget.shtml', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/student-affairs/sa-staff/dsamarketing.shtml', 'https://www.cpp.edu/ssep/undocumented-students-services/carecen.shtml']"
https://www.cpp.edu/ssep/undocumented-students-services/giving.shtml,"['https://my.cpp.edu', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/ssep/index.shtml', 'https://www.cpp.edu/ssep/project-rebound-home.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://www.cpp.edu/ssep/eop-home.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/ssep/renscholars.shtml', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/ssep/undocumented-students-services/giving.shtml#main', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/ssep/uss-home.shtml']"
https://www.cpp.edu/ssep/index.shtml,"['https://my.cpp.edu', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/ssep/index.shtml', 'https://www.cpp.edu/ssep/project-rebound-home.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://www.cpp.edu/ssep/eop-home.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/ssep/renscholars.shtml', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/ssep/index.shtml#main', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/ssep/uss-home.shtml']"
https://www.cpp.edu/ssep/project-rebound-home.shtml,"['https://my.cpp.edu', 'https://www.cpp.edu/ssep/project-rebound-home.shtml#main', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/ssep/index.shtml', 'https://www.cpp.edu/ssep/project-rebound/staff.shtml', 'https://www.cpp.edu/ssep/project-rebound-home.shtml', 'https://www.cpp.edu/ssep/project-rebound/graduation.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://www.cpp.edu/ssep/eop-home.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/ssep/renscholars.shtml', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/ssep/project-rebound/values.shtml', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/ssep/project-rebound/services.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/ssep/project-rebound/about.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/ssep/uss-home.shtml']"
https://www.cpp.edu/ssep/eop-home.shtml,"['https://my.cpp.edu', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/ssep/index.shtml', 'https://www.cpp.edu/ssep/eop/events.shtml', 'https://www.cpp.edu/ssep/project-rebound-home.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://www.cpp.edu/ssep/eop/advising-services.shtml', 'https://www.cpp.edu/ssep/eop-home.shtml#main', 'https://maps.cpp.edu/', 'https://www.cpp.edu/ssep/eop/transition.shtml', 'https://www.cpp.edu/ssep/eop-home.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/ssep/renscholars.shtml', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/ssep/eop/eopoutreachadmissions.shtml', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/ssep/eop/esu.shtml', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/ssep/eop/learning-center_home.shtml', 'https://www.cpp.edu/ssep/uss-home.shtml']"
https://www.cpp.edu/ssep/undocumented-students-services/grad.shtml,"['https://my.cpp.edu', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/ssep/index.shtml', 'https://mybar.cpp.edu/event/11189686', 'https://www.cpp.edu/ssep/project-rebound-home.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://www.cpp.edu/ssep/eop-home.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/ssep/renscholars.shtml', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/ssep/undocumented-students-services/grad.shtml#main', 'https://www.cpp.edu/ssep/uss-home.shtml']"
https://www.cpp.edu/ssep/undocumented-students-services/resources.shtml,"['https://my.cpp.edu', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/ssep/index.shtml', 'https://www.cpp.edu/ssep/project-rebound-home.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://www.cpp.edu/ssep/eop-home.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/ssep/undocumented-students-services/resources.shtml#main', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/ssep/renscholars.shtml', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/ssep/uss-home.shtml']"
https://www.cpp.edu/ssep/undocumented-students-services/financial.shtml,"['https://www.cpp.edu/ssep/undocumented-students-services/financial.shtml#main', 'https://my.cpp.edu', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/ssep/index.shtml', 'https://www.cpp.edu/ssep/project-rebound-home.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://www.cpp.edu/ssep/eop-home.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/ssep/renscholars.shtml', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/ssep/uss-home.shtml']"
https://www.cpp.edu/ssep/renscholars.shtml,"['https://my.cpp.edu', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/ssep/index.shtml', 'https://www.cpp.edu/ssep/project-rebound-home.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://www.cpp.edu/ssep/renaissance-scholars/rs-services.shtml', 'https://www.cpp.edu/ssep/renaissance-scholars/rs-eligibility.shtml', 'https://maps.cpp.edu/', 'https://www.cpp.edu/ssep/eop-home.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/ssep/renaissance-scholars/rs-steps-to-apply.shtml', 'https://www.cpp.edu/ssep/renaissance-scholars/rs-staff-contact.shtml', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/ssep/renscholars.shtml', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/ssep/renscholars.shtml#main', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/ssep/renaissance-scholars/rs-faq.shtml', 'https://www.cpp.edu/ssep/uss-home.shtml']"
https://www.cpp.edu/ssep/uss-home.shtml#main,"['https://my.cpp.edu', 'https://www.cpp.edu/student-affairs/resources-immigration.shtml', 'https://www.cpp.edu/ssep/undocumented-students-services/giving.shtml', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/ssep/index.shtml', 'https://www.cpp.edu/ssep/project-rebound-home.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://www.cpp.edu/ssep/eop-home.shtml', 'https://www.cpp.edu/ssep/undocumented-students-services/grad.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/ssep/undocumented-students-services/resources.shtml', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/ssep/undocumented-students-services/financial.shtml', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/ssep/renscholars.shtml', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/ssep/uss-home.shtml#main', 'https://www.cpp.edu/ssep/undocumented-students-services/events.shtml', 'https://www.cpp.edu/ssep/undocumented-students-services/about.shtml', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/ssep/undocumented-students-services/prospective.shtml', 'https://www.cpp.edu/ssep/uss-home.shtml', 'https://www.cpp.edu/ssep/undocumented-students-services/immigration-resources.shtml', 'https://www.cpp.edu/ssep/undocumented-students-services/carecen.shtml']"
